kepler_name,koi_disposition,koi_vet_stat,koi_datalink_dvs,koi_vet_date
,FALSE POSITIVE,Active,008/008043/008043882/dv/kplr008043882-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008058/008058507/dv/kplr008058507-002-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,008/008095/008095099/dv/kplr008095099-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008163/008163784/dv/kplr008163784-002-20130826182306_dvs.pdf,2014-12-04
,CANDIDATE,Active,002/002305/002305866/dv/kplr002305866-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,012/012206/012206313/dv/kplr012206313-003-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005184/005184911/dv/kplr005184911-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006436/006436029/dv/kplr006436029-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,007/007767/007767162/dv/kplr007767162-002-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,009/009478/009478990/dv/kplr009478990-002-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,010/010793/010793172/dv/kplr010793172-003-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010122/010122538/dv/kplr010122538-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010659/010659313/dv/kplr010659313-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010710/010710755/dv/kplr010710755-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010727/010727668/dv/kplr010727668-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010735/010735519/dv/kplr010735519-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010935/010935310/dv/kplr010935310-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011021/011021252/dv/kplr011021252-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011404/011404644/dv/kplr011404644-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011408/011408935/dv/kplr011408935-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008165/008165617/dv/kplr008165617-005-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,008/008181/008181016/dv/kplr008181016-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008197/008197761/dv/kplr008197761-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004840/004840513/dv/kplr004840513-003-20130826182306_dvs.pdf,2014-12-04
,CANDIDATE,Active,008/008223/008223568/dv/kplr008223568-002-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,008/008223/008223568/dv/kplr008223568-003-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,008/008265/008265156/dv/kplr008265156-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008355/008355178/dv/kplr008355178-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010122/010122538/dv/kplr010122538-004-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004770/004770174/dv/kplr004770174-002-20130826182306_dvs.pdf,2014-12-04
,CANDIDATE,Active,009/009838/009838804/dv/kplr009838804-002-20130826182306_dvs.pdf,2014-12-04
,CANDIDATE,Active,009/009020/009020114/dv/kplr009020114-002-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,006/006609/006609270/dv/kplr006609270-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,007/007983/007983117/dv/kplr007983117-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011125/011125797/dv/kplr011125797-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009966/009966219/dv/kplr009966219-001-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,011/011974/011974540/dv/kplr011974540-002-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,007/007219/007219825/dv/kplr007219825-003-20130826182306_dvs.pdf,2014-12-04
,CANDIDATE,Active,009/009958/009958962/dv/kplr009958962-004-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011519/011519226/dv/kplr011519226-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,001/001718/001718189/dv/kplr001718189-003-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011756/011756821/dv/kplr011756821-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011769/011769146/dv/kplr011769146-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011812/011812199/dv/kplr011812199-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011826/011826400/dv/kplr011826400-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,012/012010/012010534/dv/kplr012010534-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,002/002019/002019477/dv/kplr002019477-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007116/007116117/dv/kplr007116117-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,003/003337/003337061/dv/kplr003337061-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,004/004663/004663658/dv/kplr004663658-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,005/005482/005482603/dv/kplr005482603-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,009/009518/009518710/dv/kplr009518710-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,003/003342/003342952/dv/kplr003342952-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010338/010338624/dv/kplr010338624-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005307/005307990/dv/kplr005307990-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,004/004376/004376629/dv/kplr004376629-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,007/007289/007289338/dv/kplr007289338-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009837/009837586/dv/kplr009837586-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,,2014-12-04
,FALSE POSITIVE,Active,003/003344/003344427/dv/kplr003344427-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,004/004474/004474637/dv/kplr004474637-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,008/008218/008218379/dv/kplr008218379-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011450/011450414/dv/kplr011450414-003-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005217/005217733/dv/kplr005217733-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004150/004150611/dv/kplr004150611-004-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004150/004150611/dv/kplr004150611-003-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005706/005706592/dv/kplr005706592-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005716/005716244/dv/kplr005716244-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005725/005725851/dv/kplr005725851-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005731/005731312/dv/kplr005731312-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005735/005735878/dv/kplr005735878-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005736/005736461/dv/kplr005736461-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005737/005737869/dv/kplr005737869-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005771/005771589/dv/kplr005771589-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006670/006670742/dv/kplr006670742-003-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006672/006672229/dv/kplr006672229-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006676/006676725/dv/kplr006676725-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006695/006695622/dv/kplr006695622-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006695/006695889/dv/kplr006695889-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006697/006697716/dv/kplr006697716-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006697/006697976/dv/kplr006697976-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006698/006698670/dv/kplr006698670-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007541/007541746/dv/kplr007541746-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007584/007584778/dv/kplr007584778-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007588/007588436/dv/kplr007588436-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,007/007592/007592529/dv/kplr007592529-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007592/007592922/dv/kplr007592922-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007597/007597703/dv/kplr007597703-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,007/007602/007602351/dv/kplr007602351-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007605/007605600/dv/kplr007605600-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008312/008312222/dv/kplr008312222-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008314/008314801/dv/kplr008314801-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008316/008316503/dv/kplr008316503-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008330/008330575/dv/kplr008330575-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008345/008345358/dv/kplr008345358-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008358/008358008/dv/kplr008358008-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008362/008362974/dv/kplr008362974-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008364/008364119/dv/kplr008364119-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009278/009278021/dv/kplr009278021-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009284/009284741/dv/kplr009284741-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009286/009286728/dv/kplr009286728-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009291/009291368/dv/kplr009291368-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009291/009291368/dv/kplr009291368-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009291/009291748/dv/kplr009291748-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009301/009301564/dv/kplr009301564-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009304/009304561/dv/kplr009304561-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009328/009328852/dv/kplr009328852-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010089/010089123/dv/kplr010089123-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010091/010091257/dv/kplr010091257-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010093/010093664/dv/kplr010093664-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010095/010095512/dv/kplr010095512-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010098/010098534/dv/kplr010098534-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010129/010129482/dv/kplr010129482-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010155/010155080/dv/kplr010155080-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010156/010156064/dv/kplr010156064-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011198/011198723/dv/kplr011198723-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011199/011199725/dv/kplr011199725-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011200/011200773/dv/kplr011200773-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011228/011228612/dv/kplr011228612-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011232/011232745/dv/kplr011232745-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011233/011233911/dv/kplr011233911-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011234/011234677/dv/kplr011234677-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011235/011235323/dv/kplr011235323-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003765/003765917/dv/kplr003765917-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003547/003547760/dv/kplr003547760-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008652/008652360/dv/kplr008652360-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005476/005476671/dv/kplr005476671-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011290/011290515/dv/kplr011290515-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004919/004919550/dv/kplr004919550-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008216/008216763/dv/kplr008216763-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006767/006767227/dv/kplr006767227-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008094/008094120/dv/kplr008094120-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003854/003854496/dv/kplr003854496-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003858/003858757/dv/kplr003858757-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003858/003858767/dv/kplr003858767-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003858/003858884/dv/kplr003858884-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003936/003936061/dv/kplr003936061-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003938/003938073/dv/kplr003938073-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003972/003972391/dv/kplr003972391-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003972/003972432/dv/kplr003972432-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003973/003973002/dv/kplr003973002-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005025/005025217/dv/kplr005025217-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005025/005025234/dv/kplr005025234-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005025/005025294/dv/kplr005025294-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005026/005026187/dv/kplr005026187-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005031/005031804/dv/kplr005031804-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005031/005031882/dv/kplr005031882-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005036/005036516/dv/kplr005036516-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005036/005036530/dv/kplr005036530-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005781/005781192/dv/kplr005781192-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005802/005802285/dv/kplr005802285-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005802/005802470/dv/kplr005802470-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005807/005807579/dv/kplr005807579-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005809/005809372/dv/kplr005809372-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005860/005860347/dv/kplr005860347-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005871/005871918/dv/kplr005871918-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005894/005894825/dv/kplr005894825-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006706/006706287/dv/kplr006706287-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006715/006715997/dv/kplr006715997-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006763/006763884/dv/kplr006763884-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006766/006766748/dv/kplr006766748-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006768/006768616/dv/kplr006768616-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006774/006774408/dv/kplr006774408-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006778/006778289/dv/kplr006778289-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006781/006781047/dv/kplr006781047-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006781/006781535/dv/kplr006781535-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007622/007622072/dv/kplr007622072-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007630/007630658/dv/kplr007630658-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007631/007631194/dv/kplr007631194-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007662/007662209/dv/kplr007662209-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007663/007663804/dv/kplr007663804-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007668/007668648/dv/kplr007668648-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007670/007670485/dv/kplr007670485-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007670/007670617/dv/kplr007670617-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008367/008367298/dv/kplr008367298-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008374/008374499/dv/kplr008374499-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008378/008378656/dv/kplr008378656-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008378/008378922/dv/kplr008378922-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008379/008379547/dv/kplr008379547-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008381/008381592/dv/kplr008381592-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008382/008382339/dv/kplr008382339-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008394/008394475/dv/kplr008394475-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008398/008398290/dv/kplr008398290-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009328/009328864/dv/kplr009328864-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009334/009334490/dv/kplr009334490-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009340/009340411/dv/kplr009340411-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009344/009344623/dv/kplr009344623-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009353/009353182/dv/kplr009353182-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009357/009357275/dv/kplr009357275-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009357/009357375/dv/kplr009357375-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009392/009392702/dv/kplr009392702-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009394/009394920/dv/kplr009394920-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010163/010163067/dv/kplr010163067-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010164/010164018/dv/kplr010164018-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010189/010189523/dv/kplr010189523-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010198/010198109/dv/kplr010198109-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010208/010208759/dv/kplr010208759-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010214/010214328/dv/kplr010214328-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010215/010215422/dv/kplr010215422-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010257/010257903/dv/kplr010257903-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010258/010258558/dv/kplr010258558-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011240/011240948/dv/kplr011240948-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011241/011241560/dv/kplr011241560-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011244/011244571/dv/kplr011244571-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011250/011250867/dv/kplr011250867-001-20141002224145_dvs.pdf,2015-09-18
